molecule_key,smiles_canonical,inchikey,n_records,n_delta_est_values,delta_est_min_ev,delta_est_mean_ev,delta_est_median_ev,delta_est_std_ev,has_any_invest_record,all_delta_est_negative,oscillator_strength_max,oscillator_strength_mean,vee_ev_mean,geometry_available,representative_geometry_path,all_geometry_paths,source_files_contributing,source_compound_ids,aggregation_notes,source_subsets_contributing,s1_ev_mean,source_datasets,has_geometry_for_pool,bo_score
IDMYWZLWXUFFEG-UHFFFAOYSA-N,Cn1cc(Nc2cccn2C)c(-c2nc3nc(-c4ncco4)nc4nc(-c5cn(C)cc5Nc5cccn5C)c5ccc2c5n34)c1,IDMYWZLWXUFFEG-UHFFFAOYSA-N,2,1,0.068,0.068,0.068,,False,False,0.6417,0.33848138,1.713745,True,data/raw/pollice_2021/repository/xyzs/S1388_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1388_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1388,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,2.988,pollice_2021,True,-0.26066795394093545
IDUGEAFVIUTBRK-UHFFFAOYSA-N,C1=CC2=NN=NC3=CC=NC(=N1)N32,IDUGEAFVIUTBRK-UHFFFAOYSA-N,15,12,-0.447,-0.04695714285714286,-0.06095,0.17043198830431638,True,False,0.0111,0.0066893739166666655,2.080258,True,data/raw/pollice_2021/repository/xyzs/S65_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S65_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S65,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,1.8982428571428573,pollice_2021,True,-1.9546766299572287
IDUIFPGGJRTPHE-UHFFFAOYSA-N,Cc1ncc(Nc2cc(-n3cccc3)cc3ncn(-c4nc5ncnc6nc(-n7cnc8cc(-n9cccc9)cc(Nc9cnc(C)n9C)c87)c7ccc4c7n56)c23)n1C,IDUIFPGGJRTPHE-UHFFFAOYSA-N,2,1,0.08,0.08,0.08,,False,False,1.0078,0.6363153,2.00172,True,data/raw/pollice_2021/repository/xyzs/S1622_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1622_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1622,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.242,pollice_2021,True,-0.07662564167091811
IEVHBSDPRDQHPA-UHFFFAOYSA-N,c1nc2nnc3cnnc4cnc1c2n43,IEVHBSDPRDQHPA-UHFFFAOYSA-N,5,4,0.11,0.31425000000000003,0.304,0.17561574530775995,False,False,0.0146,0.0101226328,2.55579,True,data/raw/pollice_2021/repository/xyzs/S1088_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1088_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1088,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.6196,pollice_2021,True,-1.945646846753691
IEWCJDLRFDGPGL-UHFFFAOYSA-N,Cn1cccc1Nc1c[nH]cc1-c1nc2nc(-c3ncccn3)nc3nc(-c4c[nH]cc4Nc4cccn4C)c4ccc1c4n23,IEWCJDLRFDGPGL-UHFFFAOYSA-N,2,1,0.065,0.065,0.065,,False,False,0.488,0.259135295,1.594194,True,data/raw/pollice_2021/repository/xyzs/S1379_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1379_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1379,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.029,pollice_2021,True,-0.3765801690978124
IEXYDDOMUIZXAX-UHFFFAOYSA-N,O=C(c1ccccc1)n1cc(Nc2ccc[nH]2)c(-c2nc3ncnc4nc(-c5cn(C(=O)c6ccccc6)cc5Nc5ccc[nH]5)c5ccc2c5n34)c1,IEXYDDOMUIZXAX-UHFFFAOYSA-N,2,1,0.03,0.03,0.03,,False,False,0.3476,0.22261902500000003,1.669716,True,data/raw/pollice_2021/repository/xyzs/S1344_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1344_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1344,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,2.881,pollice_2021,True,-0.4889202197292838
IFDBXZGVRNAYMY-UHFFFAOYSA-N,CNC1=NC2=NC=NC3=NC=CC(=C1)N32,IFDBXZGVRNAYMY-UHFFFAOYSA-N,15,14,-0.4589,0.0039642857142857205,0.0023999999999999994,0.17349711417304214,True,False,0.0301,0.015964837666666665,2.693449,True,data/raw/pollice_2021/repository/xyzs/S414_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S414_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S414,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.6356642857142853,pollice_2021,True,-1.5214333601222996
IFXHVRBYZUPYIE-UHFFFAOYSA-N,C1=NC2=Nc3oncc3C3=c4cnoc4=NC(=N1)N23,IFXHVRBYZUPYIE-UHFFFAOYSA-N,2,1,0.167,0.167,0.167,,False,False,0.008,0.0058405175,2.69705,True,data/raw/pollice_2021/repository/xyzs/S556_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S556_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S556,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.918,pollice_2021,True,-2.2639094701402933
IFYBETUGVSNIET-UHFFFAOYSA-N,CC(=O)C1=NC2=NC=NC3=NC=NC(=N1)N32,IFYBETUGVSNIET-UHFFFAOYSA-N,15,14,-0.702,-0.1798142857142857,-0.14975,0.1791027588892986,True,False,0.0023,0.00140848875,2.704534,True,data/raw/pollice_2021/repository/xyzs/S155_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S155_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S155,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.703292857142857,pollice_2021,True,-2.638270275749634
IFZUBEHCKBCINH-UHFFFAOYSA-N,Oc1ccccc1C1=NC2=CC=CC3=NC(c4ccccc4O)=NC(=N1)N23,IFZUBEHCKBCINH-UHFFFAOYSA-N,2,1,0.118,0.118,0.118,,False,False,0.1064,0.089410585,2.414924,True,data/raw/pollice_2021/repository/xyzs/S639_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S639_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S639,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.661,pollice_2021,True,-1.091058331223822
IGBHWSRLPVBNSF-UHFFFAOYSA-N,Nc1ccc(C2=CC3=CC=CC4=CC(c5ccc(N)cc5N)=NC(=N2)N34)c(N)c1,IGBHWSRLPVBNSF-UHFFFAOYSA-N,5,4,-0.1284,-0.010074999999999999,0.006949999999999998,0.09295874981230474,True,False,0.0734,0.05606881,1.876678,True,data/raw/pollice_2021/repository/xyzs/S1706_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1706_b3lyp.xyz,franck_condon_b3lyp_data.txt | validation_adc2_data.txt | validation_dh_data.txt | validation_dhopt_data.txt | validation_fecc_data.txt,S1706,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,franck_condon_b3lyp | validation_adc2 | validation_dh | validation_dhopt | validation_fecc,1.8625500000000001,pollice_2021,True,-1.134303880915748
IGCUSIDLKMADFO-UHFFFAOYSA-N,c1nc2ccc3ccc4ncc(n1)n2c34,IGCUSIDLKMADFO-UHFFFAOYSA-N,5,4,0.0178,0.2187,0.1865,0.1939595318616747,False,False,0.0125,0.0066736268000000005,2.440665,True,data/raw/pollice_2021/repository/xyzs/S1020_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1020_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1020,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.357475,pollice_2021,True,-1.9208896395564972
IGUQGEJQQMDDMU-UHFFFAOYSA-N,c1ncnc(-c2nc3ncc4ccc5cnc(n2)n3c45)n1,IGUQGEJQQMDDMU-UHFFFAOYSA-N,2,1,0.065,0.065,0.065,,False,False,0.0023,0.00116068078,2.849848,True,data/raw/pollice_2021/repository/xyzs/S1200_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1200_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1200,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.043,pollice_2021,True,-2.703270275749634
IGYTWXGPPHVKCN-UHFFFAOYSA-N,C1=NN=C2N=NN=C3N=NC=C1N23,IGYTWXGPPHVKCN-UHFFFAOYSA-N,15,12,-0.4786,0.00022857142857143166,-0.0063,0.20167221092490822,True,False,0.0089,0.0034228065,1.860537,True,data/raw/pollice_2021/repository/xyzs/S102_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S102_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S102,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,1.6461142857142856,pollice_2021,True,-2.0506095053840334
IHKRYNSZSYPOCJ-UHFFFAOYSA-N,Oc1cccc2c1cnn2-c1nc2ncnc3nc(-n4ncc5c(O)cccc54)c4ccc1c4n23,IHKRYNSZSYPOCJ-UHFFFAOYSA-N,2,1,0.269,0.269,0.269,,False,False,0.1056,0.062758575,3.100764,True,data/raw/pollice_2021/repository/xyzs/S1510_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1510_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1510,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.4,pollice_2021,True,-1.2453360406758371
IHPQNCLWNYJMNV-UHFFFAOYSA-N,Cc1cc2c3cc(C)c(C)cc3n(C3=NC4=CC(F)=CC5=NC(n6c7cc(C)c(C)cc7c7cc(C)c(C)cc76)=NC(=N3)N45)c2cc1C,IHPQNCLWNYJMNV-UHFFFAOYSA-N,2,1,0.06,0.06,0.06,,False,False,0.1102205,0.10201025,2.827839,True,data/raw/pollice_2021/repository/xyzs/S523_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S523_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S523,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,3.094,pollice_2021,True,-1.01773758378711
IIIDBGYRHBRCNO-UHFFFAOYSA-N,c1cc(Nc2ccoc2)c2c(c1)ncn2-c1nc2ncnc3nc(-n4cnc5cccc(Nc6ccoc6)c54)c4ccc1c4n23,IIIDBGYRHBRCNO-UHFFFAOYSA-N,2,1,-0.111,-0.111,-0.111,,True,True,0.691,0.439801,1.849034,True,data/raw/pollice_2021/repository/xyzs/S1548_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1548_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1548,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.046,pollice_2021,True,-0.16052194634078742
IJFRADPNDMTGIQ-UHFFFAOYSA-N,c1cc2cnn(-c3nc4ncnc5nc(-n6ncc7ccncc76)c6ccc3c6n45)c2cn1,IJFRADPNDMTGIQ-UHFFFAOYSA-N,2,1,0.258,0.258,0.258,,False,False,0.087,0.049914595,3.068292,True,data/raw/pollice_2021/repository/xyzs/S1498_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1498_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1498,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.382,pollice_2021,True,-1.3184806974624785
IJJDKZZYFVALPN-UHFFFAOYSA-N,CN(C)c1cc2cnc3ncnc4ncc1c2n34,IJJDKZZYFVALPN-UHFFFAOYSA-N,5,4,0.0488,0.1924,0.1829,0.12550397072071728,False,False,0.0123,0.007292456200000001,2.465,True,data/raw/pollice_2021/repository/xyzs/S1162_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1162_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1162,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.670775,pollice_2021,True,-1.958894535475801
IJLDLPWGGIABBF-UHFFFAOYSA-N,CC1=CC=C2N=CN=C3N=CC=C1N23,IJLDLPWGGIABBF-UHFFFAOYSA-N,15,12,-0.4212,-0.05272142857142857,-0.053500000000000006,0.14456169392909157,True,False,0.0137,0.006946916166666667,2.096517,True,data/raw/pollice_2021/repository/xyzs/S234_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S234_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S234,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,1.9548642857142855,pollice_2021,True,-1.8632791158404374
IJVAFECTHIUYHU-UHFFFAOYSA-N,c1cc(Nc2cccn2-c2ccncc2)c2c(c1)ncn2-c1nc2ncnc3nc(-n4cnc5cccc(Nc6cccn6-c6ccncc6)c54)c4ccc1c4n23,IJVAFECTHIUYHU-UHFFFAOYSA-N,2,1,0.085,0.085,0.085,,False,False,0.5156,0.30949475,1.981781,True,data/raw/pollice_2021/repository/xyzs/S1676_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1676_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1676,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.284,pollice_2021,True,-0.3726870828955454
IKGAHTRCCUUDGB-UHFFFAOYSA-N,C1=CC2=CN=NC3=NN=CC(=N1)N23,IKGAHTRCCUUDGB-UHFFFAOYSA-N,15,12,-0.3817,-0.0009142857142857176,-0.0148,0.1644801454332961,True,False,0.0047,0.0024283250583333332,1.840806,True,data/raw/pollice_2021/repository/xyzs/S41_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S41_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S41,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,1.6722285714285714,pollice_2021,True,-2.327901218034453
IKGQGYZXCPGRSW-UHFFFAOYSA-N,CSC1=CC2=NC(n3c4cc(N(C)C)ccc4c4ccc(N(C)C)cc43)=NC3=NC(n4c5cc(N(C)C)ccc5c5ccc(N(C)C)cc54)=NC(=C1)N23,IKGQGYZXCPGRSW-UHFFFAOYSA-N,2,1,0.099,0.099,0.099,,False,False,0.0847,0.043240087999999996,2.164488,True,data/raw/pollice_2021/repository/xyzs/S543_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S543_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S543,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,3.038,pollice_2021,True,-1.171116538394859
IKMZJQWGKVBLSC-UHFFFAOYSA-N,c1cc2cnnc3cnc4ncc1c4n23,IKMZJQWGKVBLSC-UHFFFAOYSA-N,5,4,-0.0076,0.121475,0.10525000000000001,0.12014017854156868,True,False,0.0047,0.00398259,2.181667,True,data/raw/pollice_2021/repository/xyzs/S924_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S924_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S924,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.1197999999999997,pollice_2021,True,-2.327901218034453
IKNKPOLHPMBTOH-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2cn(-c3ccccc3)cc2-c2nc3nc(-c4ncccn4)nc4nc(-c5cn(-c6ccccc6)cc5Nc5cc(C)cc(C)c5)c5ccc2c5n34)c1,IKNKPOLHPMBTOH-UHFFFAOYSA-N,2,1,0.195,0.195,0.195,,False,False,0.5039,0.3182556,2.08575,True,data/raw/pollice_2021/repository/xyzs/S1320_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1320_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1320,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.157,pollice_2021,True,-0.49265563302556725
ILDOIZGYVBCHGR-UHFFFAOYSA-N,Cc1ccc(C2=CC3=CC(c4ccc(C)cc4)=NC4=NC=NC(=N2)N34)cc1,ILDOIZGYVBCHGR-UHFFFAOYSA-N,2,1,0.026,0.026,0.026,,False,False,0.078,0.065310455,2.251467,True,data/raw/pollice_2021/repository/xyzs/S566_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S566_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S566,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.44,pollice_2021,True,-1.1339053416307434
ILIOFUUSWAPXFM-UHFFFAOYSA-N,FC1=NC2=CC=CC3=NC=NC(=N1)N23,ILIOFUUSWAPXFM-UHFFFAOYSA-N,15,12,-0.5,-0.05667142857142858,-0.04635,0.16864224960444624,True,False,0.0231,0.01100531825,2.554251,True,data/raw/pollice_2021/repository/xyzs/S349_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S349_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S349,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.4657428571428572,pollice_2021,True,-1.6363878321016272
ILIPOXYLUVGPHK-UHFFFAOYSA-N,c1cc2ncc3cncc4cnc1c2n43,ILIPOXYLUVGPHK-UHFFFAOYSA-N,5,4,0.0302,0.141525,0.11945,0.11194562296043557,False,False,0.0011,0.00038067388000000005,2.0066,True,data/raw/pollice_2021/repository/xyzs/S944_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S944_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S944,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.0016499999999997,pollice_2021,True,-2.988803366728067
ILVMGPNXUXUYLD-UHFFFAOYSA-N,Nc1ccccc1Nc1cccc2ncn(-c3nc4ncnc5nc(-n6cnc7cccc(Nc8ccccc8N)c76)c6ccc3c6n45)c12,ILVMGPNXUXUYLD-UHFFFAOYSA-N,2,1,-0.134,-0.134,-0.134,,True,True,0.7348,0.4356268,1.740608,True,data/raw/pollice_2021/repository/xyzs/S1569_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1569_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1569,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,2.977,pollice_2021,True,-0.13383084645585255
ILYJOKMPSWXCLT-UHFFFAOYSA-N,CNc1cc(N2CCCC2)ccc1C1=NC2=CC=CC3=NC(c4ccc(N5CCCC5)cc4NC)=NC(=N1)N23,ILYJOKMPSWXCLT-UHFFFAOYSA-N,2,1,0.109,0.109,0.109,,False,False,0.2618143,0.25775715,2.383092,True,data/raw/pollice_2021/repository/xyzs/S815_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S815_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S815,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.658,pollice_2021,True,-0.6910066198777273
ILZXPSSCHJNLCY-UHFFFAOYSA-N,CNC1=NC2=NC=NC3=NC=NC(=N1)N32,ILZXPSSCHJNLCY-UHFFFAOYSA-N,15,12,-0.5319,-0.13407857142857144,-0.10865,0.13764769510250788,True,False,0.0231,0.01573649275,3.277041,True,data/raw/pollice_2021/repository/xyzs/S148_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S148_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S148,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,3.2429857142857146,pollice_2021,True,-1.6363878321016272
